,review_text,label,prediction
2207,baunya enak butiran scrub tidak terlalu kasar sehingga nyaman digunakan pada kulit wajah gas bikin kemerahan mudah dibersihkan dan harga ekonomis menjadi kelebihan dari produk asal indonesia ini digunakan seminggu sekali membuat wajah mulus dan tidak membuat wajah berjerawat,0,0
2208,produknya bagus kulit langsung merespon kerja vitamin c sedikit sakit saat menyerap kulit tetapi setelah itu dihibur oleh aroma lezat buah jeruk dan pepaya hasilnya sangat terasa setelah bulan pemakaian kulit lebih cerah dan bekas luka juga kurang terlihat ,1,1
2209,menurut saya serum tidak menghasilkan perubahan yang signifikan pada wajah oleh karena itu menurut saya agak mahal karena tidak ada perubahan yang berarti juga saya membuat produk ini dengan krim siang dan krim malam ,0,0
2210,varian ini adalah yang terbaik saya sangat suka bau kiwi yang segar setelah mandi menggunakan ini membuat badan lebih rileks baunya enak banget tapi sayangnya tidak bertahan lama lulurnya lembut dan tidak terlalu kasar ,0,0
2211,saya mencoba ukuran s el saat itu serum ini enak tidak lengket dan wangi kemasan yang bagus botolnya terdiri dari pipet kecil yang memudahkan untuk mengambil produk tetes bisa digunakan untuk seluruh wajah perubahan wajah terus terang kurang signifikan entahlah mungkin harus digunakan lebih lama sebelum hasilnya terlihat yang pastinya tidak bikin berjerawat di kulit sensitif saya saya belum terpikir untuk membeli ukuran penuh karena harganya sangat mahal ,0,0
2212,saya sangat suka toner ini sudah bebas alkohol juga cocok untuk kulit kering toner ini juga efektif untuk jerawat saya selalu menggunakan ini ketika jerawat berhenti di wajah saya dan keesokan harinya menjadi datar itu adalah jerawat pokoknya seperti toner ini sayangnya harganya mahal itu saja kekurangannya selain itu sepertinya susah mencari kekurangan lainnya ,1,1
2213,keren pake ini di k us kalo panas sering sering semprotkan ini di wajah kalo dingin segarnya lagi baunya seperti mawar cocok dengan kulit saya tidak pernah ada masalah seperti kemerahan atau jerawat ,1,1
2214,ini sama dengan lulur mandi lain yang pernah saya coba sebelumnya kulit terasa halus setelah digosok dengan scrub ini aroma minyak esensial orange membuatnya segar bedanya lulur mandi ini bisa kita gunakan setiap mandi ,0,0
2215,saya mencoba menggunakan bosy scrub ini dan kebetulan saya punya teman karena saya ingin mencoba juga hasilnya membuat kulit halus dan harum pula menurut saya sih sama seperti lulur pada umumnya,0,0
2216,likeeeeee saya sangat menyukai h ir semua produk seri pohon teh dari tb kecuali krim siang dan krim malam butiran scrub cukup besar tetapi tidak terlalu kasar saya menggunakannya x seminggu atau saat komedo mulai terasa kasar ini sangat membantu kelancaran dan membantu saya untuk memencet komedo hehe ada efek mendinginkan aroma khas pohon teh juga agak tajam sejauh ini saya akan membeli kembali,1,1
2217,bagi yang takut dengan chemical peeling ke dokter mungkin perlu mencoba produk yang satu ini menurut pengalaman saya peeling sangat efektif untuk mengangkat sel kulit mati di wajah wajah sangat lembut dan terasa kencang pakai saja kali seminggu tetapi anda tidak bisa sering melakukannya oleskan c uran tersebut terlebih dahulu lalu biarkan selama menit lalu gosok perlahan produk ini tersedia di toko kosmetik bukan di dept store ,0,0
2218,butiran scrub tidak kasar tapi tetap efektif dalam menggosok kulit aromanya juga enak isinya banyak di tabung bulan lalu hanya nyaa produk ini efektif untuk mengobati jerawat yang belum meradang dan mencegah komedo penyebab jerawat namun akan menjadi keras jika digunakan saat jerawat sedang meradang ,0,0
2219,saya sangat menyukai produk ini ia biasanya menggunakan pre serum ini saat menggunakan toner sebelum menggunakan essence atau serum bagi saya baunya seperti bau obat yang sangat tidak enak dan setelah dipakai biasanya wajah terlihat bersih dan wajah terlihat lebih segar setelah dipakai beberapa saat tapi pada awalnya agak susah mendapatkan produknya pake pipet dan botolnya dari kaca jadi sangat rawan pecah karena sayang harganya mahal banget ,1,1
2220,untuk urusan pembersih toner saya masih setia sama viva smp s ai sekarang saya baru saja mencoba greentea ini karena saya menggunakan treti dan menghindari toner beralkohol karena saya membaca greentea bebas alkohol ini di antara toner viva lainnya jadi belilah varian ini lgsg aku jatuh cinta saat pertama kali menggunakannya baunya segar banget inget bau rs haha tidak ada efek yang nyata tapi saya suka baunya tapi terasa sangat segar setelah cleanser saya tidak menambahkan jerawat baru pada kulit saya dengan rawan jerawat ini sayangnya varian ini susah ditemukan jadi harus punya stok di rumah sebelum habis membeli kembali iya ,1,1
2221,harga lulur dari body shop terbilang cukup mahal namun menurut hasil lulur ini sangat cocok untuk yang memiliki komedo kusam pakai flek hitam harus telaten tapi hasil berasa kok pake ini kata suami saya ini bekerja sangat baik untuk wajahnya saya hanya pake beberapa saat saja tapi komedo dengan untusan cukup hilang ,0,0
2222,produk skii adalah pilihan saya untuk menggantikan produk dokter yang selama ini saya gunakan saya mencoba kit percobaan yang terdiri dari losion bening fte dan stempower saya baru menggunakannya selama minggu sejauh ini lotion bening ini berfungsi dengan baik sebagai toner tapi harganya terlalu mahal untuk hasil yang kurang berarti mungkin nanti saya akan coba toner merk lain yang lebih bagus ,-1,1
2223,smpet coba beli ini karena saat moisturizer biasanya habis n susah dicari jadi aku paksa beli bb cream garnier buat buat ke sobat pgn coba bb cream yang satu ini sangat kecil dan harganya murah jadi untuk istirahat harap anda menggunakan alas bedak agar warna kulit wajah tidak sama menutupi noda ,0,0
2224,karena saya dapat s elnya saya memutuskan untuk mencobanya yang membuat saya jatuh cinta adalah teksturnya jelly sebelumnya saya tidak memiliki efek s ing dan tidak ada hasil yang signifikan juga mungkin karena saya baru mencoba ukuran s el produk jepang biasanya membutuhkan waktu lebih lama untuk menunjukkan hasil tapi lain kali mau coba full size kalau ada promo menarik ,1,1
2225,jadi begini ceritanya saya memiliki titik hiperpigmentasi di tengah dagu saya bekas luka karena pocelin fad garukan benjolan kecil tapi bukan itu saja dagu saya landak ada benjolan kecil di tempat itu juga saya tidak tahu apakah itu pori pori yang tersumbat atau rambut yang tumbuh ke dalam atau potensi munculnya jerawat begitulah ceritanya suatu hari saya membeli serum ini karena saya ingin mencerahkan kulit saya sebenarnya saya merasa serum ini malah membuat wajah saya semakin kusam tapi itu belum semuanya saya memperhatikan tempat di mana benjolan kecil di dagu saya terlihat setelah menggunakan ini itu terlihat semakin banyak dan lebih banyak dan hiperpigmentasi saya tidak berkurang setelah menyadari bahwa ada lebih banyak tonjolan kecil jadi saya berhenti menggunakannya sejak itu saya sudah menyentuh serum idle ini di rak s ai akhirnya dibuang karena sudah expired teksturnya mirip susu u putih bening hmm mungkin terlalu berat untuk wajahku jadi tidak muat ,-1,-1
2226,kelebihan mudah menyerap membuat kulit kenyal buat boosternya jeli aquarista ini enak banget perawatan kulit selanjutnya menjadi lebih nyaman setelah menggunakan jelly kalau aku pakai sedikit saja sudah cukup untuk wajah kontra agak mahal,0,1
2227,sejujurnya saya tertarik dengan filosofi merek dan melihat daftar ramuannya yang berisi semua bahan aktif semua ramuan herbal yang merupakan hasil penelitian atau tradisi mungkin serum ini bisa t bekerja sendiri jika saya bekerja sendiri saya sudah mencobanya efeknya adalah normal saja ia melakukan sesuatu pada kulit anda melembabkan dan meningkatkan warna tetapi pasti harus dikombinasikan dengan serum lain saya sendiri belum pernah membeli serum sulwhasoo lagi hanya membeli perawatan pertama ini karena saya tertarik dengan bahan bahannya saya pikir saya membuat kulit saya sehat dan melakukannya dengan baik setiap kali saya menggunakan ini saya berbau seperti jamu saya baik baik saja dengan itu membelinya lagi atau tidak mungkin tidak karena hasilnya tidak mengejutkan dan itu benar bahwa membeli ml butuh waktu lama untuk habis,1,1
2228,salah satu perawatan kulit hg dulu tapi saya tidak tahu kenapa sekarang berbeda ketika saya coba lagi awalnya kulitnya sangat halus dan cerah tapi lama kelamaan banyak komedo dan jerawat bermunculan mungkin membersihkan jadi saya memutuskan untuk berhenti sungguh menyedihkan karena mukanya harus disesuaikan lagi dengan ste ini tapi kalau saya pakai ste rasanya pakai bedak malah lebih lengket dan kulitnya mulus banget ,-1,-1
2229,saya baru pakai shake ini satu kali karena tertarik dengan cara tradisional baunya enak banget lalu g ang digunakan tinggal gosokkan saja ke kulit tapi saat membersihkannya agak susah karena perlu gosokan ekstra ,0,0
2230,sunblock yang mudah ditemukan dan harganya terjangkau lumayan juga jika terlalu ketat sebenarnya tidak suka teksturnya yang lengket berminyak dan membuat kulit kering saya semakin kusam spf nya cukup tinggi sehingga bagus untuk perlindungan jika sedang beraktivitas di luar ruangan,0,0
2231,setelah mengetahui tentang produk ini dan membuat wajah saya langsung membeli teman ketika saya tiba di jepang ketika saya tiba dan menggunakannya saya sangat senang tidak lengket setelah mengaplikasikan atau tidak whitecast lalu dia merias wajah jadi kelihatan bagus dan wajah tidak berminyak dan spf membuatnya tenang saat saya memanaskannya saya akan membelinya kembali sebenarnya pengen coba cambuk dr shiseido cuma karena lebih terjangkau jadi tetap pakai ini dulu hahahahaha,1,1
2232,vaseline lotion sudah sangat terkenal mu ifungsi dapat membuat kulit lebih cerah dengan spf cocok untuk yang sering beraktivitas di luar ruangan cepat meresap dan tidak lengket tidak berbau aneh juga recomended,0,0
2233,saya selalu menyukai aroma body lotion yang berbau image efeknya juga tidak terlalu lengket jadi enak digunakan kapan saja pernah membawanya ke kantor sambil melihat laptop sambil mengaplikasikannya lagi ke area kaki ya lotion ini tidak terlalu membuat pelembab terlalu lama jadi kamu harus sering sering mengaplikasikannya saya suka produk ini harganya juga murah,1,1
2234,rasanya saya kurang cocok dengan produk hadalabo ini pas pertama saya pakai wajah saya jerawat kecil keluar tapi tetap saya lanjutkan s ai bosan tapi jerawatnya tidak kunjung sembuh dan isinya belum jadi jadi saya taruh di botol semprot dan saya pakai untuk lengan dan kaki saya ,-1,-1
2235,toniknya membuat wajah berminyak saya kering tapi kusam memang bagus banget untuk menghilangkan bekas makeup dan kotoran di wajah saya tapi efek dari cairan tonik pada kulit saya cukup berpengaruh pengaruh negatif artinya huft padahal niatnya mau wajah lebih bersih jadinya iritasi ,-1,-1
2236,wardah ini g ang banget beli dan harganya murah banget menurut saya teksturnya oke tidak terlalu kental tidak terlalu berair tapi entah kenapa karena wajah saya berminyak saya pakai malah semakin berminyak setelah seharian pake make up jadi gak pernah pake ini lagi ,0,0
2237,essence yang enak terlebih dahulu dengan harga yang cukup terjangkau dibandingkan serum lain yang pernah saya beli teksturnya ringan dan hasilnya juga lembut di wajah bagusnya lagi tidak menimbulkan jerawat sama sekali ,1,1
2238,lulur ini saya gunakan saat sedang malas karena bisa langsung dipakai saat mandi dan berkumur tidak perlu menunggu kering karena butiran yang lembut dapat mengangkat sel kulit mati dan kulit terasa lebih bersih dan halus baunya tidak t menembus hidungku,0,0
2239,pertama kali dibeli karena promonya dibalut dengan deep cleanser dan coba tester yang benar benar lembut di kulit saya menggunakannya setelah pembersih pada awal pemakaian terlihat butiran putih yang keluar setelah kita pijat dengan lembut saya pikir itu pasti efek dari bahan bahan dalam gel sehingga terlihat seperti kotoran setelah pemakaian kali butiran putih kadang ada kadang tidak ada mungkin gelnya benar benar menghilangkan kotoran di wajah ya tidak ada tipuan hehehe nah aromanya agak tidak enak pada awalnya tapi masih lumayan dan setelah dibilas terasa sangat enak di kulit n aknya harganya tidak semurah produk lainnya namun dengan pemakaian yang sedikit saja sudah dapat menutupi wajah kita sehingga terbilang terjangkau ,0,0
2240,pertama kali saya membelinya dipengaruhi oleh ulasan yang baik baik saja dan saya sangat suka lulur dengan kopi kopi saya pikir frank itu rumit ketika saya ingin menggunakannya jadi saya gunakan untuk membasuh badan dulu biarkan sedikit mengering lalu gosok sangat melembabkan kulit halus dan lembut baunya juga enak meski agak mahal tapi tetap layak untuk dibeli bertahan lebih lama tidak bertahan selamanya ,1,1
2241,awalnya aneh dengan merk ini tapi ketika saya membaca review tentang tabir surya ini di femaledaily akhirnya saya mencoba membeli dan menggunakan tabir surya ini tabir surya ini memiliki tekstur yang creamy dan warnanya yang agak creamy pink pas di kulit awalnya agak susah di blend karena lumayan kental tapi hasilnya bagus banget tidak bikin wajah jadi kilang minyak atau bikin jerawat harganya lumayan mahal ribu tapi sunscreen ini bisa bertahan hingga bulan,0,0
2242,saya mendapatkan ini dari giveaway fd dan agak bingung menggunakan ini sebagai riasan atau primer serum yang saya tangkap adalah serum dan primer jadi saya menggunakannya hanya di pagi hari dan ketika saya ingin make up tekstur gel tidak lengket dan tidak berbau saat diaplikasikan sangat cepat dan saya hanya mengaplikasikannya di bagian tertentu seperti pipi dagu hidung tidak lama setelah itu wajah menjadi matte lalu bb cream atau foundation tetap matte kesan lumayan oke untuk matifikasi primer tapi untuk serum apalagi pori pori yang kabur tidak terlalu signifikan membeli kembali saya rasa tidak ,1,1
2243,sangat puas dengan genefique ini apalagi jika dikombinasikan dengan serum lancome visionnaire segala macam masalah di wajah benar benar bisa sembuh setelah menggunakan produk ini mudah meresap di kulit dan memiliki aroma yang alami aplikatornya menggunakan pipet agar lebih higienis setelah pemakaian rutin kulit saya terasa kencang lembab kenyal bekas jerawat saya semakin menipis tanpa harus melakukan mikroderma asi ke dokter,1,1
2244,kelebihan kemasan ramah perjalanan relatif murah untuk krim bb mudah didapat kontra pucat kulit saya t ak keabu abuan beberapa menit setelah digunakan membuat kulit lebih berminyak kisaran warna terbatas pada aplikasi sangat keras ini adalah krim bb terburuk yang pernah saya coba ,-1,-1
2245,saya suka produk ini jerawat kistik saya menjadi lebih baik dan menjadi datar saat saya menggunakan ini setelah seminggu pemakaiannya jerawat kistik langsung hilang tapi bekas luka masih ada hehehe untuk kedepannya saya pasti akan membeli produk ini lagi,1,1
2246,saya selalu memilih produk ini saat scrubing di salon baunya sangat enak dan memengaruhi kulit saya juga saya melakukan scrub setiap dua minggu karena rutinitas membuat kulit saya lebih cerah dan halus juga ,0,0
2247,pori ajaib etude ini bagus memiliki rangkaian produk dan saya coba produk ini bekerja dengan baik dalam menghilangkan kotoran di wajah namun ini tidak cocok untuk masalah kulit sensitif saya ,-1,-1
2248,saya membeli ini karena saya sedang mencari toner pembersih yang bebas pewangi dan aqua jika saya tidak salah ini termasuk dalam kategori yang saya cari sudah cukup lama menggunakan produk ini karena di jaman sekolah menengah benar benar bisa menghilangkan kotoran di wajah karena dulu saya belum pernah menggunakan makeup jadi saya tidak tahu cara kerjanya untuk membersihkan make up,1,1
2249,kelebihan pilihan warnanya lumayan bagus meski lebih ke arah pink terjangkau daya tahannya oke banget tidak transfer di kaca atau tangan kontra baunya seperti cat saya tidak suka baunya seperti lipstik cair matte lainnya membuat bibir anda kering,0,0
2250,saya sangat suka service essence ini tidak lengket di kulit dan mudah menyerap membuat kulit halus dan lembab bisa digunakan untuk kulit wajah sensitif atau rawan berjerawat sayang mahal harganya tapi hasilnya sepadan ,1,1
2251,saya sudah membeli kembali beberapa botol karena ini lotion pertama saya untuk perawatan wajah terutama line arbutin ini sangat membantu untuk melembabkan wajah saya tetapi saya belum mendapatkan hasil pemutihan losion ini sangat berguna untuk wajah saya terutama yang menggunakan metode csm pembelian kembali ya,1,1
2252,ini adalah varian terakhir lulur makarizo setelah beras hitam dan mineral laut dalam yang paling saya suka dari ketiganya adalah wanginya yang bukan floral yang bikin pusing tapi berbau aromaterapi juga tidak biasa untuk lulur lulur makarizo yang pertama saya coba membuat saya mencoba varian lainnya d terjangkau agak jauh warnanya hijau keabu abuan baunya enak banget tidak terlalu kimiawi atau wangi scrub ringan kulit mulus mulus setelahnya pake gw tidak suka toplesnya tutupnya kecil jadi tangan susah untuk masuk sering sakit kalo ga nyusahinnya dan memang benar perjuangannya pas produknya mau jadi ,0,0
2253,lulur untuk bibir ini dapat digunakan untuk melembabkan bibir yang kering dan pecah pecah karena mengandung butiran gula yang m u meluruhkan lapisan kulit mati pada bibir produk ini merupakan produk organik jadi jika dimakan sangat aman dan suka makan permen bagi yang suka menggunakan lipstik dan lip gloss maka kesehatan dan pen ilan bibir perlu dijaga dengan rajin melakukan scrub ,0,0
2254,bagi orang yang memiliki kulit kombinasi seperti saya water bankseries adalah penyelamat tidak membuat area menjadi berminyak dan membuat area kering menjadi lembab lotionnya lengket tapi ringan di wajah tabung yang sangat saya suka praktis mungkin salah jika ingin menambah cerah atau putih dengan produk ini fungsinya hanya untuk melembabkan wajah bagi saya yang ingin menjaga kelembapan kulit tanpa bikin jerawat essence water bank ini jago banget ,1,1
2255,ini air mawar bukan saya pakai ini hanya untuk meracik bubuk masker bengkuang entah kenapa sebelum saya disuruh menc ur pk ini bukan air biasa rasanya enak sensasi dingin bikin segar dan aroma mawarnya tidak terlalu menyengat,0,0
2256,alkohol b alkohol terasa banget saat saya sering menggunakannya kulit terasa kering praktisnya tinggal tuang d kapas lalu usapkan kotoran di wajah untuk menghilangkannya belum pernah mencoba menghapus riasan efektif atau tidak tapi suami saya suka sekali pakai katanya praktis tidak ribet harus membersihkan ganda hahaha ya apa nama seorang gadis hihihi,-1,-1
2257,saya dapat ini di jepang lumayan untuk menggantikan ightening gel sejarah whoo hanya ml sedangkan ini bisa ml dengan harga yang tidak jauh beda sangat lembut di wajah dan scrub lembut tidak mengiritasi setelah digunakan kulit terasa halus dan bersih ,0,0
2258,pertama kali saya keluar saya penasaran karena ada kata kata semalam korban pemasaran kesan pertama harum banget teksturnya tidak terlalu kental atau terlalu encer cukup terang tidak terlalu kaya jika diperhatikan ada partikel berkilau itu sangat unik sayang aku tidak mendapatkan janji putih dalam semalam bahkan botol sudah habis ,0,0
2259,tekstur mirip gel bening tidak terlalu cair dan tidak terlalu kental untuk waktu yang lama terendam di kulit kemasan ok botolnya terbuat dari kaca bening berwarna hijau dan ada pipetnya agar saat dituang tidak berlebih dan tidak tumpah performa kulit lebih kenyal pendapat pribadi lebih cocok untuk kulit kering ,0,0
2260,pelembab sekaligus tabir surya tidak terasa lengket menyerap dan tidak ada gips putih cocok untuk kulit normal berminyak tidak mengkilap tapi cukup melembabkan btw bukan mattifying ya tapi harganya lumayan mahal dan harus pesan dari luar yah saya mungkin ragu untuk membelinya kembali ,-1,0
2261,toner pertama adalah ketika saya masih awal awal belajar skincare sejak menggunakannya akhirnya saya paham akan pentingnya toner dan menjadi kebiasaan untuk efek pemutihannya tidak terasa sama sekali hanya saja tidak terasa seperti itu karena tidak ada alkohol ,1,-1
2262,saya sangat suka scrub mikroderma asi ini karena butirannya sangat halus tapi efektif dalam membersihkan wajah dan mengangkat sel kulit mati baunya juga enak saya sudah beli kembali produk ini botol dengan pemakaian kali membuatnya lama banget h ir tahun baru saya beli lagi hehe tq,1,1
2263,brand ini sudah lama saya kenal karena saya sangat suka membaca tentang skincare korea dan ternyata sulwhasoo adalah skincare nomor disana penasaran dengan produk kelas atas korea ini coba ukuran s elnya dan ini sangat sangat berharga seminggu make upnya halus pori porinya mengecil area yang ideal juga alus hehe dan saya pikir saya tidak bisa hidup tanpanya,1,1
2264,krim paling menakjubkan yang pernah saya coba sejauh ini kulit saya berminyak dan berjerawat saya menggunakan berbagai produk yang tidak menyembuhkan jerawat saya juga akhirnya saya mencoba membuat harmonizen masuk akal dan tidak pernah menyesal walaupun harganya super mahal harmonizen ini adalah cream terbaik karena memiliki semua kelebihan dari sulwhasoo cream mungkin juga ,1,1
2265,karena beberapa kali disarankan untuk mencoba ini akhirnya saya hanya membelinya untuk iseng kemasannya seperti salep bukan bulky jadi mudah dibawa kemana mana krimnya memiliki warna semacam krem merah muda tetapi setelah mengaplikasikannya saya tidak bisa melihatnya lagi saat dioleskan ke wajah memang terasa agak sejuk ya tapi tidak terasa terlalu dingin keren aja untuk kulit kering seperti saya sekali dioleskan ke kulit krim langsung meresap tidak membuat kulit berkilau atau berminyak untuk sehari hari oke banget karena harganya juga murah ,0,0
2266,sangat menyukai produk ini sangat memperhatikan pori pori tapi tunggu beberapa minggu dan hasilnya akan terlihat bagus banget pori porinya mengecil dan benar benar seperti kemasan botol gede remas saja pakai kapas dan airnya keluar dengan sendirinya lovee ,1,1
2267, bentuk scrub unik kenyal lucu bahan alami saya sangat suka karena ketika saya membukanya memang ada geranium atau semacamnya wanginya enak bikin nyaman mandi bikin lembab kulit aku pakai seperti sabun biasa atau aku mencubit ,0,0
2268,ketika saya membeli krim kolagen moistfull saya mendapatkan esensi gratis ini tekstur gel sedikit lengket tidak lengket mengganggu wangi segar saya berharap dengan menggunakan essence ini akan lebih menghidrasi kulit wajah tapi kok tidak terasa terlalu keras ya hmm jadi tidak terlalu tertarik untuk membeli versi ukuran penuh ,0,0
2269,ini scrub favorit saya selain skinfood strawberry gula hitam selalu bersemangat jika ingin menggunakan ini karena kopinya wangi enak banget kan hahaha lulur ini efektif untuk menghilangkan bekas jerawat dan bercak kecil di dagu saya kandungan kunyitnya juga ok untuk kulit berjerawat dan ini juga butuh waktu lama banget untuk pengerjaannya pakai serta bisa menutupi seluruh wajah ,1,1
2270,lipstik matte yang terjangkau mudah ditemukan karena counter revlon ada dimana mana dan hasilnya matte banget warnanya juga cute peachy nude bikin wajah terlihat cerah teksturnya creamy dengan finishing matte tapi tidak membuat bibir kering tapi sayang karena creamy tidak tahan lama dan punyaku teksturnya agak tambal sulam sehingga harus dilapis berulang ulang biar hasilnya buram banget,0,0
2271,perawatan kulit yang dikatakan sebagai penipuan sk ii apakah itu penipuan yang nyata saya tidak yakin karena saya belum mencoba sk ii fte itu tidak membuat wajah saya berjerawat tetapi tidak membuat wajah saya lebih cerah atau halus bolehkah saya membelinya kembali mungkin karena itu tidak menghancurkan saya s ai saya menemukan skin care yang merubah wajah saya menjadi lebih cerah dan halus skin care yang tidak membuat saya berjerawat akan saya terus gunakan ,1,1
2272,packaging terlihat chic dan simple saya suka karena tertulis jelas cara pemakaian dan manfaat produk tidak perlu repot baca dan hapal untuk apa fungsinya hasil lgsg membasahi wajah tapi kok kecil muncul jerawat pembelian kembali tidak saya rasa saya tidak cocok dengan produk ini meskipun spf nya dan sangat bermanfaat bagi saya yang sering melakukan aktivitas di luar ruangan tetapi karena jerawat kecil itu saya tidak berpikir saya akan membeli kembali,0,0
2273,saya menggunakan ini karena saya mencari tabir surya wajah yang murah awalnya baik baik saja hanya saja wajah saya lama tidak cocok ada bagian yang berminyak kemudian menjadi komedo kalau kemasannya standar aman tidak mudah tumpah ,-1,-1
2274,harganya juga murah untuk ukuran garnier kemasannya lumayan rapi dan mudah digunakan untuk produknya sendiri baunya agak menyengat dan setelah dipakai membuat kulit terasa keset menggunakannya dua kali sehari membuat kulit menjadi kering jadi jika menggunakannya harus menggunakan pelembab yang cukup kuat itu tidak melakukan apa pun pada jerawat tidak membeli kembali ,-1,-1
2275,saya sudah pakai yang whitening baunya segar seperti jeruk enak rasanya saat saya pakai lulurnya tidak terlalu kasar tapi bagus untuk mengoleskan kotoran setelah pakai ini kulit jadi lembut lalu cerah ,0,0
2276,saya telah mencoba ini ketika wajah saya stres lagi dan saya sangat menginginkan wajah yang sangat jerawatan saya lupa apakah itu mengandung alkohol atau tidak satu satunya yang saya ingat ketika saya menggunakan ini adalah wajah saya langsung memerah sakit saya sangat ingin menggaruk tidak t cocok dengan sangat baik padahal saya dengar dari teman teman ternyata banyak yang cocok dengan produk skincare dari and ini akhirnya menjadi s ah lagi ,-1,-1
2277,saya menggunakan banana boat ini saat pertama kali pindah ke surabaya perbedaan suhu yang tinggi antara jakarta surabaya membuat kulit sensitif saya kemerahan dan gatal termasuk kulit wajah saya memilih banana boat aloe vera sebagai pelindung yang juga melembabkan kulit cukup gunakan sedikit saja di seluruh tubuh menit sebelum memulai aktivitas di luar ruangan dan setelah mandi agar kulit masih lembab setelah pemakaian lotion langsung meresap ke dalam kulit agar tidak basah atau lengket langsung mengering jika dibandingkan dengan merk lain yang biasa ditemukan di minimarket harganya jauh lebih mahal dari merek lain tapi bagi saya itu sepadan karena saat itu merek lain tidak berfungsi untuk melindungi kulit saya hanya setelah tahun perlahan saya bisa kembali ke merek biasa ,1,0
2278,karena bungkusnya seperti salep mungkin banyak yang tidak tertarik padahal ini anjuran dokter seperti saya cuma gara gara saya bandel gak mungkin kalo ga make up jadi ya sunblock ini tidak muat di wajah sebenarnya bagus untuk menahan sinar matahari langsung tapi tidak bisa dipadukan dengan makeup akibatnya di wajah terlalu berminyak dan lengket wajah jadi belang beli kembali mungkin kalo mau coba skin fasting ya d,0,0
2279,wajah saya sangat berminyak dan jerawat sulit dihilangkan akhirnya diuji beli dan gunakan ini sangat efektif untuk mengontrol minyak berlebih di wajah saya jadi setiap pagi saya bangun dan kulit wajah saya menjadi normal lalu merah dan merah karena jerawat berkurang tidak dianjurkan untuk kulit normal terutama kulit kering akan membuat kulit anda kencang secepat mungkin ,-1,-1
2280,tabir surya ini murah dan spf nya cukup untuk sehari teksturnya berupa lotion cair yang mudah meresap dan tidak muncul whitecast efek pemutihannya tidak terlihat jelas mgkb karena saya sudah cukup putih sayangnya kalau sudah larut malam sedikit wajah langsung diolesi ,0,0
2281,biasanya saya pakai untuk c uran bedak tabur harganya murah banget kesannya sama dengan air mawar lainnya sejauh ini saya belum merasakan alergi atau iritasi kulit saya adalah kulit sensitif,1,1
2282,toner ini tidak pas di kulit saya terasa lengket setelah dipakai dan menimbulkan komedo putih dimulai karena penasaran untuk membaca reviewnya oke untuk kulit yang berjerawat ternyata tidak cocok dan membuat kulit berjerawat dan kering ,-1,-1
2283,toner ini menjadi favorit karena selain menghilangkan kotoran juga membuat wajah lebih lembut dan terlihat lebih bersih wanginya yang enak juga menjadi alasan utama penggunaannya juga tidak perlu banyak tapi terlalu mahal d,1,1
2284,baru saja menggunakan produk ini bukan bulan dengan krim tidur pertama gunakan kulit terasa lebih kenyal dan lebih cerah tapi bekas jerawat masih ada dan jerawat masih datang dan pergi masih ingin melihat efeknya bulan setelah digunakan,1,1
2285,terakhir saya beli harganya udah rb ya sudah tidak rb lagi hahahhaa saya memiliki orang yang sangat menyukai produk ponds karena cocok untuk kulit saya dan harganya sangat terjangkau saya menggunakan serum ini setiap malam sebelum tidur setelah toner dan sebelum krim mata hasilnya di kulit saya di pagi hari terasa lebih lembab dan kulit saya tidak kusam dengan harga segitu menurut saya sangat terjangkau karena produk ini selalu tahan bulan karena saya hanya pakai tiap malam sebenarnya pagi katanya harus dipakai juga dan saya membeli serum ini kali karena saya sangat menyukainya bagi yang sedang mencari serum dengan harga terjangkau menurut saya ini bisa jadi pilihan d,1,1
2286,toner ini sebenarnya bagus bisa membersihkan komedo juga tapi kurang efektif masih banyak komedo putih di wajah lengket di wajah susah menyerap tapi tahan lama juga karena banyak dan hanya menggunakan x seminggu,-1,0
2287,kebetulan banget suka banget seri oriflame milk madu terutama lulur gula wangi walaupun agak mirip teh tapi yang ini lebih manis dari body creamnya lulurnya lembut pemakaiannya sedikit bisa keseluruh tubuh pokoknya hemat biasanya menggunakan ini saat sudah terlambat sehingga menjadi pendorong mood,1,0
2288,krim bb buatan lokal yang merupakan percobaan pertama saya harganya lebih murah dibandingkan dengan bb cream buatan korea teksturnya ringan untuk pemakaian sehari hari mudah didapat tidak menutupi noda di wajah saya t ang wajah saya lebih berminyak dengan produk ini tidak ada spfnya bertahan s ai jam saja,0,0
2289,saya tidak tahu persis apa itu fungsi ft repair c awalnya saya mengira itu vit c tapi ternyata tidak teksturnya gel mirip hydraluron tapi lebih cair tapi saya tidak merasakan efek apa apa serasa bisa menahan minyak di kulit saya tidak merasa repair c juga terhidrasi tidak ada yang istimewa dari produk ini apalagi dengan harga yang lumayan mahal ,0,0
2290,serum ini sudah saya pakai kurang lebih bulan spf melindungi kulit saya dari paparan sinar matahari teksturnya lembut dan mudah menembus kulit harga sesuai dengan promonya hehe baunya lumayan ,1,0
2291,selain lulur herboris terkadang anda suka menggunakan ini juga aroma susunya tidak terlalu kuat lulurnya sejauh ini lumayan bagus tapi lulurnya tidak selembut lulur bali saya yang biasa tidak ada yang istimewa bagiku mungkin karena aku sudah jatuh cinta dengan yang lain saya suka scrub ini sangat mudah didapat dan harganya juga murah ,0,0
